window,accuracy
13725:13750,0.4782608695652174
15575:15600,0.4782608695652174
15825:15850,0.4782608695652174
17450:17475,0.4782608695652174
18875:18900,0.4782608695652174
19475:19500,0.4782608695652174
20450:20475,0.4782608695652174
22725:22750,0.4782608695652174
23425:23450,0.4782608695652174
26250:26275,0.4782608695652174
26275:26300,0.4782608695652174
28375:28400,0.4782608695652174
29750:29775,0.4782608695652174
30125:30150,0.4782608695652174
30250:30275,0.4782608695652174
30625:30650,0.4782608695652174
30825:30850,0.4782608695652174
31575:31600,0.4782608695652174
32475:32500,0.4782608695652174
32950:32975,0.4782608695652174
35050:35075,0.4782608695652174
36025:36050,0.4782608695652174
36175:36200,0.4782608695652174
37575:37600,0.4782608695652174
40475:40500,0.4782608695652174
200:225,0.4782608695652173
9625:9650,0.4782608695652173
10400:10425,0.4782608695652173
12725:12750,0.4782608695652173
18425:18450,0.4782608695652173
36500:36525,0.4782608695652173
2275:2300,0.4739130434782609
7275:7300,0.4739130434782609
7550:7575,0.4739130434782609
8650:8675,0.4739130434782609
8850:8875,0.4739130434782609
15125:15150,0.4739130434782609
15975:16000,0.4739130434782609
17100:17125,0.4739130434782609
18200:18225,0.4739130434782609
19550:19575,0.4739130434782609
19825:19850,0.4739130434782609
21900:21925,0.4739130434782609
24775:24800,0.4739130434782609
27200:27225,0.4739130434782609
27850:27875,0.4739130434782609
30200:30225,0.4739130434782609
31375:31400,0.4739130434782609
31425:31450,0.4739130434782609
34025:34050,0.4739130434782609
35550:35575,0.4739130434782609
35575:35600,0.4739130434782609
35850:35875,0.4739130434782609
37450:37475,0.4739130434782609
37875:37900,0.4739130434782609
39250:39275,0.4739130434782609
925:950,0.47391304347826085
2650:2675,0.47391304347826085
4500:4525,0.47391304347826085
10550:10575,0.47391304347826085
11325:11350,0.47391304347826085
13275:13300,0.47391304347826085
13875:13900,0.47391304347826085
14200:14225,0.47391304347826085
15650:15675,0.47391304347826085
18500:18525,0.47391304347826085
21600:21625,0.47391304347826085
23550:23575,0.47391304347826085
25800:25825,0.47391304347826085
27450:27475,0.47391304347826085
27525:27550,0.47391304347826085
31850:31875,0.47391304347826085
32200:32225,0.47391304347826085
33450:33475,0.47391304347826085
35375:35400,0.47391304347826085
35875:35900,0.47391304347826085
37000:37025,0.47391304347826085
37125:37150,0.47391304347826085
41075:41100,0.47391304347826085
8275:8300,0.47391304347826074
1400:1425,0.4695652173913044
2175:2200,0.4695652173913044
3750:3775,0.4695652173913044
3850:3875,0.4695652173913044
4150:4175,0.4695652173913044
4825:4850,0.4695652173913044
6325:6350,0.4695652173913044
9450:9475,0.4695652173913044
12125:12150,0.4695652173913044
14725:14750,0.4695652173913044
15475:15500,0.4695652173913044
15925:15950,0.4695652173913044
16225:16250,0.4695652173913044
18275:18300,0.4695652173913044
18300:18325,0.4695652173913044
20025:20050,0.4695652173913044
22650:22675,0.4695652173913044
25975:26000,0.4695652173913044
30600:30625,0.4695652173913044
36400:36425,0.4695652173913044
38300:38325,0.4695652173913044
40700:40725,0.4695652173913044
1325:1350,0.4695652173913043
1350:1375,0.4695652173913043
1575:1600,0.4695652173913043
2300:2325,0.4695652173913043
5850:5875,0.4695652173913043
6750:6775,0.4695652173913043
7775:7800,0.4695652173913043
12025:12050,0.4695652173913043
15200:15225,0.4695652173913043
16000:16025,0.4695652173913043
18125:18150,0.4695652173913043
22875:22900,0.4695652173913043
23675:23700,0.4695652173913043
28275:28300,0.4695652173913043
28725:28750,0.4695652173913043
31750:31775,0.4695652173913043
40050:40075,0.4695652173913043
40500:40525,0.4695652173913043
41025:41050,0.4695652173913043
41250:41275,0.4695652173913043
30425:30450,0.4695652173913042
11375:11400,0.4652173913043479
1425:1450,0.46521739130434786
3350:3375,0.46521739130434786
3775:3800,0.46521739130434786
3825:3850,0.46521739130434786
5825:5850,0.46521739130434786
6075:6100,0.46521739130434786
8525:8550,0.46521739130434786
13675:13700,0.46521739130434786
15875:15900,0.46521739130434786
21250:21275,0.46521739130434786
26950:26975,0.46521739130434786
27925:27950,0.46521739130434786
29700:29725,0.46521739130434786
29875:29900,0.46521739130434786
29950:29975,0.46521739130434786
32325:32350,0.46521739130434786
33575:33600,0.46521739130434786
33900:33925,0.46521739130434786
34725:34750,0.46521739130434786
34825:34850,0.46521739130434786
35000:35025,0.46521739130434786
35425:35450,0.46521739130434786
40225:40250,0.46521739130434786
3550:3575,0.46521739130434775
9725:9750,0.46521739130434775
13025:13050,0.46521739130434775
14125:14150,0.46521739130434775
16175:16200,0.46521739130434775
17425:17450,0.46521739130434775
18025:18050,0.46521739130434775
33650:33675,0.46521739130434775
39750:39775,0.46521739130434775
5675:5700,0.4608695652173914
11300:11325,0.4608695652173914
23875:23900,0.4608695652173914
27775:27800,0.4608695652173914
28550:28575,0.4608695652173914
33150:33175,0.4608695652173914
34200:34225,0.4608695652173914
275:300,0.4608695652173913
800:825,0.4608695652173913
1875:1900,0.4608695652173913
1975:2000,0.4608695652173913
2575:2600,0.4608695652173913
4325:4350,0.4608695652173913
4425:4450,0.4608695652173913
6500:6525,0.4608695652173913
6675:6700,0.4608695652173913
9925:9950,0.4608695652173913
10000:10025,0.4608695652173913
11900:11925,0.4608695652173913
14925:14950,0.4608695652173913
15550:15575,0.4608695652173913
16675:16700,0.4608695652173913
17575:17600,0.4608695652173913
17825:17850,0.4608695652173913
18700:18725,0.4608695652173913
19450:19475,0.4608695652173913
19875:19900,0.4608695652173913
23075:23100,0.4608695652173913
23925:23950,0.4608695652173913
26750:26775,0.4608695652173913
28450:28475,0.4608695652173913
28575:28600,0.4608695652173913
28950:28975,0.4608695652173913
31525:31550,0.4608695652173913
32275:32300,0.4608695652173913
34750:34775,0.4608695652173913
37025:37050,0.4608695652173913
37700:37725,0.4608695652173913
38650:38675,0.4608695652173913
40025:40050,0.4608695652173913
40625:40650,0.4608695652173913
40975:41000,0.4608695652173913
6050:6075,0.4608695652173912
10675:10700,0.4608695652173912
29725:29750,0.4608695652173912
39450:39475,0.4608695652173912
1925:1950,0.45652173913043487
23250:23275,0.45652173913043487
23900:23925,0.45652173913043487
26725:26750,0.45652173913043487
31475:31500,0.45652173913043487
35250:35275,0.45652173913043487
125:150,0.45652173913043476
725:750,0.45652173913043476
750:775,0.45652173913043476
2325:2350,0.45652173913043476
3075:3100,0.45652173913043476
3900:3925,0.45652173913043476
6775:6800,0.45652173913043476
7300:7325,0.45652173913043476
9000:9025,0.45652173913043476
14300:14325,0.45652173913043476
15150:15175,0.45652173913043476
18175:18200,0.45652173913043476
18575:18600,0.45652173913043476
18625:18650,0.45652173913043476
18750:18775,0.45652173913043476
18775:18800,0.45652173913043476
19350:19375,0.45652173913043476
20850:20875,0.45652173913043476
22075:22100,0.45652173913043476
22350:22375,0.45652173913043476
23225:23250,0.45652173913043476
23450:23475,0.45652173913043476
24025:24050,0.45652173913043476
25050:25075,0.45652173913043476
25125:25150,0.45652173913043476
25850:25875,0.45652173913043476
26475:26500,0.45652173913043476
28425:28450,0.45652173913043476
29025:29050,0.45652173913043476
32600:32625,0.45652173913043476
33175:33200,0.45652173913043476
34575:34600,0.45652173913043476
37725:37750,0.45652173913043476
39175:39200,0.45652173913043476
39825:39850,0.45652173913043476
40925:40950,0.45652173913043476
40950:40975,0.45652173913043476
6350:6375,0.4565217391304347
20050:20075,0.4565217391304347
33975:34000,0.4565217391304347
34625:34650,0.4565217391304347
1100:1125,0.4521739130434783
1125:1150,0.4521739130434783
2675:2700,0.4521739130434783
4125:4150,0.4521739130434783
6125:6150,0.4521739130434783
10600:10625,0.4521739130434783
14600:14625,0.4521739130434783
15775:15800,0.4521739130434783
16200:16225,0.4521739130434783
18650:18675,0.4521739130434783
20175:20200,0.4521739130434783
21450:21475,0.4521739130434783
25775:25800,0.4521739130434783
26450:26475,0.4521739130434783
26500:26525,0.4521739130434783
27250:27275,0.4521739130434783
28675:28700,0.4521739130434783
30900:30925,0.4521739130434783
33750:33775,0.4521739130434783
34875:34900,0.4521739130434783
35450:35475,0.4521739130434783
36350:36375,0.4521739130434783
38275:38300,0.4521739130434783
39475:39500,0.4521739130434783
375:400,0.4521739130434782
1375:1400,0.4521739130434782
3375:3400,0.4521739130434782
5550:5575,0.4521739130434782
9800:9825,0.4521739130434782
11075:11100,0.4521739130434782
14800:14825,0.4521739130434782
18400:18425,0.4521739130434782
19050:19075,0.4521739130434782
20300:20325,0.4521739130434782
21125:21150,0.4521739130434782
21175:21200,0.4521739130434782
23000:23025,0.4521739130434782
23150:23175,0.4521739130434782
23600:23625,0.4521739130434782
28025:28050,0.4521739130434782
28400:28425,0.4521739130434782
29175:29200,0.4521739130434782
32425:32450,0.4521739130434782
32975:33000,0.4521739130434782
33200:33225,0.4521739130434782
33425:33450,0.4521739130434782
34400:34425,0.4521739130434782
34550:34575,0.4521739130434782
36250:36275,0.4521739130434782
36950:36975,0.4521739130434782
37775:37800,0.4521739130434782
37900:37925,0.4521739130434782
40400:40425,0.4521739130434782
500:525,0.44782608695652176
525:550,0.44782608695652176
900:925,0.44782608695652176
5450:5475,0.44782608695652176
6375:6400,0.44782608695652176
10375:10400,0.44782608695652176
13950:13975,0.44782608695652176
14750:14775,0.44782608695652176
16250:16275,0.44782608695652176
18550:18575,0.44782608695652176
18725:18750,0.44782608695652176
20200:20225,0.44782608695652176
20650:20675,0.44782608695652176
21675:21700,0.44782608695652176
22550:22575,0.44782608695652176
23325:23350,0.44782608695652176
24075:24100,0.44782608695652176
24400:24425,0.44782608695652176
24700:24725,0.44782608695652176
32000:32025,0.44782608695652176
35650:35675,0.44782608695652176
39550:39575,0.44782608695652176
6525:6550,0.4478260869565217
8325:8350,0.4478260869565217
9375:9400,0.4478260869565217
9400:9425,0.4478260869565217
10200:10225,0.4478260869565217
10875:10900,0.4478260869565217
12625:12650,0.4478260869565217
18225:18250,0.4478260869565217
20150:20175,0.4478260869565217
21325:21350,0.4478260869565217
24250:24275,0.4478260869565217
26000:26025,0.4478260869565217
26075:26100,0.4478260869565217
29500:29525,0.4478260869565217
31325:31350,0.4478260869565217
34450:34475,0.4478260869565217
37625:37650,0.4478260869565217
7825:7850,0.4434782608695653
2750:2775,0.4434782608695652
3100:3125,0.4434782608695652
3925:3950,0.4434782608695652
4200:4225,0.4434782608695652
5800:5825,0.4434782608695652
7225:7250,0.4434782608695652
7375:7400,0.4434782608695652
8450:8475,0.4434782608695652
9350:9375,0.4434782608695652
12000:12025,0.4434782608695652
15350:15375,0.4434782608695652
15675:15700,0.4434782608695652
16575:16600,0.4434782608695652
16950:16975,0.4434782608695652
20975:21000,0.4434782608695652
22200:22225,0.4434782608695652
27575:27600,0.4434782608695652
28050:28075,0.4434782608695652
29125:29150,0.4434782608695652
30350:30375,0.4434782608695652
35750:35775,0.4434782608695652
38700:38725,0.4434782608695652
40750:40775,0.4434782608695652
2775:2800,0.44347826086956516
5200:5225,0.44347826086956516
6175:6200,0.44347826086956516
16125:16150,0.44347826086956516
21075:21100,0.44347826086956516
21350:21375,0.44347826086956516
27225:27250,0.44347826086956516
31125:31150,0.44347826086956516
35300:35325,0.44347826086956516
2350:2375,0.43913043478260877
12050:12075,0.43913043478260877
18325:18350,0.43913043478260877
27700:27725,0.43913043478260877
33850:33875,0.43913043478260877
36875:36900,0.43913043478260877
100:125,0.4391304347826087
600:625,0.4391304347826087
4575:4600,0.4391304347826087
6725:6750,0.4391304347826087
7750:7775,0.4391304347826087
10075:10100,0.4391304347826087
10325:10350,0.4391304347826087
16975:17000,0.4391304347826087
18100:18125,0.4391304347826087
18475:18500,0.4391304347826087
19750:19775,0.4391304347826087
19975:20000,0.4391304347826087
20000:20025,0.4391304347826087
21000:21025,0.4391304347826087
22975:23000,0.4391304347826087
24525:24550,0.4391304347826087
28775:28800,0.4391304347826087
29825:29850,0.4391304347826087
32650:32675,0.4391304347826087
33875:33900,0.4391304347826087
35125:35150,0.4391304347826087
35825:35850,0.4391304347826087
37200:37225,0.4391304347826087
38250:38275,0.4391304347826087
39150:39175,0.4391304347826087
40675:40700,0.4391304347826087
7475:7500,0.4391304347826086
9525:9550,0.4391304347826086
33950:33975,0.4391304347826086
3400:3425,0.4347826086956522
3500:3525,0.4347826086956522
3800:3825,0.4347826086956522
16650:16675,0.4347826086956522
19075:19100,0.4347826086956522
22025:22050,0.4347826086956522
30675:30700,0.4347826086956522
38225:38250,0.4347826086956522
0:25,0.43478260869565216
3450:3475,0.43478260869565216
3950:3975,0.43478260869565216
5700:5725,0.43478260869565216
8475:8500,0.43478260869565216
15075:15100,0.43478260869565216
19025:19050,0.43478260869565216
21700:21725,0.43478260869565216
24100:24125,0.43478260869565216
25075:25100,0.43478260869565216
27600:27625,0.43478260869565216
35275:35300,0.43478260869565216
35350:35375,0.43478260869565216
38575:38600,0.43478260869565216
38675:38700,0.43478260869565216
14850:14875,0.4304347826086957
18925:18950,0.4304347826086957
23750:23775,0.4304347826086957
27675:27700,0.4304347826086957
28000:28025,0.4304347826086957
34225:34250,0.4304347826086957
40450:40475,0.4304347826086957
41000:41025,0.4304347826086957
1450:1475,0.4304347826086956
6650:6675,0.4304347826086956
17850:17875,0.4304347826086956
20725:20750,0.4304347826086956
22050:22075,0.4304347826086956
22575:22600,0.4304347826086956
25175:25200,0.4304347826086956
26300:26325,0.4304347826086956
26350:26375,0.4304347826086956
27100:27125,0.4304347826086956
27475:27500,0.4304347826086956
28975:29000,0.4304347826086956
32750:32775,0.4304347826086956
33600:33625,0.4304347826086956
34150:34175,0.4304347826086956
34475:34500,0.4304347826086956
36425:36450,0.4304347826086956
38775:38800,0.4304347826086956
38800:38825,0.4304347826086956
38875:38900,0.4304347826086956
11650:11675,0.4260869565217392
25:50,0.42608695652173917
225:250,0.42608695652173917
6100:6125,0.42608695652173917
6225:6250,0.42608695652173917
9500:9525,0.42608695652173917
11525:11550,0.42608695652173917
12375:12400,0.42608695652173917
14450:14475,0.42608695652173917
23400:23425,0.42608695652173917
27400:27425,0.42608695652173917
27825:27850,0.42608695652173917
30025:30050,0.42608695652173917
31975:32000,0.42608695652173917
34675:34700,0.42608695652173917
37475:37500,0.42608695652173917
38400:38425,0.42608695652173917
1200:1225,0.42608695652173906
3525:3550,0.42608695652173906
23775:23800,0.42608695652173906
25250:25275,0.42608695652173906
26600:26625,0.42608695652173906
30225:30250,0.42608695652173906
30300:30325,0.42608695652173906
33300:33325,0.42608695652173906
25200:25225,0.4217391304347827
150:175,0.4217391304347826
2000:2025,0.4217391304347826
2125:2150,0.4217391304347826
4050:4075,0.4217391304347826
9075:9100,0.4217391304347826
9950:9975,0.4217391304347826
10775:10800,0.4217391304347826
11150:11175,0.4217391304347826
13700:13725,0.4217391304347826
14875:14900,0.4217391304347826
16475:16500,0.4217391304347826
18375:18400,0.4217391304347826
20775:20800,0.4217391304347826
21400:21425,0.4217391304347826
21575:21600,0.4217391304347826
24475:24500,0.4217391304347826
24800:24825,0.4217391304347826
25275:25300,0.4217391304347826
27500:27525,0.4217391304347826
31825:31850,0.4217391304347826
32050:32075,0.4217391304347826
33050:33075,0.4217391304347826
33925:33950,0.4217391304347826
35175:35200,0.4217391304347826
35225:35250,0.4217391304347826
35725:35750,0.4217391304347826
36075:36100,0.4217391304347826
36475:36500,0.4217391304347826
37325:37350,0.4217391304347826
40175:40200,0.4217391304347826
40325:40350,0.4217391304347826
10800:10825,0.4217391304347825
16600:16625,0.4217391304347825
25950:25975,0.4217391304347825
34950:34975,0.4217391304347825
11450:11475,0.4173913043478262
14825:14850,0.4173913043478262
16550:16575,0.4173913043478262
30075:30100,0.4173913043478262
38500:38525,0.4173913043478262
250:275,0.41739130434782606
3725:3750,0.41739130434782606
5000:5025,0.41739130434782606
5425:5450,0.41739130434782606
6475:6500,0.41739130434782606
10300:10325,0.41739130434782606
12075:12100,0.41739130434782606
19000:19025,0.41739130434782606
19300:19325,0.41739130434782606
22500:22525,0.41739130434782606
22900:22925,0.41739130434782606
23125:23150,0.41739130434782606
24125:24150,0.41739130434782606
25375:25400,0.41739130434782606
32625:32650,0.41739130434782606
39400:39425,0.41739130434782606
10650:10675,0.4130434782608696
15600:15625,0.4130434782608696
22175:22200,0.4130434782608696
24350:24375,0.4130434782608696
26375:26400,0.4130434782608696
4775:4800,0.4130434782608695
10425:10450,0.4130434782608695
11425:11450,0.4130434782608695
13050:13075,0.4130434782608695
20100:20125,0.4130434782608695
21100:21125,0.4130434782608695
24150:24175,0.4130434782608695
30050:30075,0.4130434782608695
35975:36000,0.4130434782608695
1475:1500,0.40869565217391307
1500:1525,0.40869565217391307
1850:1875,0.40869565217391307
5475:5500,0.40869565217391307
11225:11250,0.40869565217391307
12675:12700,0.40869565217391307
13900:13925,0.40869565217391307
18075:18100,0.40869565217391307
18600:18625,0.40869565217391307
19775:19800,0.40869565217391307
23200:23225,0.40869565217391307
24375:24400,0.40869565217391307
24850:24875,0.40869565217391307
38025:38050,0.40869565217391307
6275:6300,0.408695652173913
6450:6475,0.408695652173913
10500:10525,0.408695652173913
24550:24575,0.408695652173913
33125:33150,0.408695652173913
33700:33725,0.408695652173913
33725:33750,0.408695652173913
2500:2525,0.4043478260869565
5900:5925,0.4043478260869565
6300:6325,0.4043478260869565
10825:10850,0.4043478260869565
12750:12775,0.4043478260869565
12850:12875,0.4043478260869565
13375:13400,0.4043478260869565
14775:14800,0.4043478260869565
15450:15475,0.4043478260869565
18675:18700,0.4043478260869565
22925:22950,0.4043478260869565
26100:26125,0.4043478260869565
27425:27450,0.4043478260869565
29900:29925,0.4043478260869565
30700:30725,0.4043478260869565
33525:33550,0.4043478260869565
35200:35225,0.4043478260869565
35400:35425,0.4043478260869565
41150:41175,0.4043478260869565
7500:7525,0.40434782608695646
39525:39550,0.40434782608695646
625:650,0.4
650:675,0.4
2375:2400,0.4
3600:3625,0.4
7650:7675,0.4
8175:8200,0.4
9300:9325,0.4
13750:13775,0.4
16625:16650,0.4
21025:21050,0.4
32825:32850,0.4
38175:38200,0.4
5775:5800,0.39999999999999997
14275:14300,0.39999999999999997
23575:23600,0.39999999999999997
33250:33275,0.39999999999999997
38825:38850,0.39999999999999997
6025:6050,0.3956521739130435
22950:22975,0.3956521739130435
4800:4825,0.39565217391304347
11500:11525,0.39565217391304347
12475:12500,0.39565217391304347
14400:14425,0.39565217391304347
18250:18275,0.39565217391304347
21375:21400,0.39565217391304347
24875:24900,0.39565217391304347
24925:24950,0.39565217391304347
25300:25325,0.39565217391304347
28250:28275,0.39565217391304347
30450:30475,0.39565217391304347
37525:37550,0.39565217391304347
15400:15425,0.39130434782608703
24425:24450,0.39130434782608703
27975:28000,0.39130434782608703
29350:29375,0.39130434782608703
825:850,0.391304347826087
11475:11500,0.391304347826087
12700:12725,0.391304347826087
23175:23200,0.391304347826087
26025:26050,0.391304347826087
11050:11075,0.3913043478260869
12900:12925,0.3913043478260869
22275:22300,0.3913043478260869
22300:22325,0.3913043478260869
31550:31575,0.3913043478260869
38450:38475,0.3913043478260869
775:800,0.3869565217391305
29375:29400,0.3869565217391305
36375:36400,0.3869565217391305
38900:38925,0.3869565217391305
5175:5200,0.3869565217391304
12875:12900,0.3869565217391304
28350:28375,0.3869565217391304
38625:38650,0.3869565217391304
29250:29275,0.38695652173913037
38750:38775,0.38695652173913037
6000:6025,0.3826086956521739
9275:9300,0.3826086956521739
11025:11050,0.3826086956521739
22250:22275,0.3826086956521739
24175:24200,0.3826086956521739
24450:24475,0.3826086956521739
4725:4750,0.38260869565217387
10475:10500,0.38260869565217387
17375:17400,0.38260869565217387
19525:19550,0.38260869565217387
26325:26350,0.38260869565217387
35950:35975,0.37826086956521743
21200:21225,0.3782608695652174
27050:27075,0.3782608695652174
30875:30900,0.3782608695652174
875:900,0.37391304347826093
10250:10275,0.3739130434782609
21875:21900,0.3739130434782609
31800:31825,0.3739130434782609
3575:3600,0.3739130434782608
24900:24925,0.3739130434782608
36200:36225,0.3739130434782608
850:875,0.3695652173913043
14950:14975,0.3695652173913043
9425:9450,0.3652173913043478
15425:15450,0.3652173913043478
16850:16875,0.3652173913043478
19800:19825,0.3652173913043478
24200:24225,0.3652173913043478
25825:25850,0.3652173913043478
33025:33050,0.3652173913043478
36100:36125,0.3652173913043478
10625:10650,0.3608695652173913
2400:2425,0.3565217391304348
14250:14275,0.3565217391304348
16500:16525,0.3565217391304348
7575:7600,0.35217391304347834
550:575,0.3521739130434782
575:600,0.3521739130434782
4700:4725,0.34782608695652173
19850:19875,0.3478260869565217
34125:34150,0.34347826086956523
34100:34125,0.33478260869565213
4750:4775,0.33043478260869563
33825:33850,0.33043478260869563
37350:37375,0.32608695652173914
2425:2450,0.32173913043478264
4675:4700,0.308695652173913
22325:22350,0.3043478260869565
25475:25500,0.2782608695652174
